Estimator: 000 | Epoch: 000 | Batch: 000 | Loss: 1.61384 | Correct: 9/32
Estimator: 000 | Epoch: 000 | Batch: 100 | Loss: 1.51626 | Correct: 11/32
Estimator: 000 | Epoch: 000 | Batch: 200 | Loss: 1.15726 | Correct: 15/32
Estimator: 001 | Epoch: 000 | Batch: 000 | Loss: 1.61554 | Correct: 8/32
Estimator: 001 | Epoch: 000 | Batch: 100 | Loss: 1.38050 | Correct: 15/32
Estimator: 001 | Epoch: 000 | Batch: 200 | Loss: 1.17112 | Correct: 11/32
Estimator: 002 | Epoch: 000 | Batch: 000 | Loss: 1.60142 | Correct: 4/32
Estimator: 002 | Epoch: 000 | Batch: 100 | Loss: 1.38734 | Correct: 12/32
Estimator: 002 | Epoch: 000 | Batch: 200 | Loss: 1.33011 | Correct: 15/32
Estimator: 003 | Epoch: 000 | Batch: 000 | Loss: 1.61431 | Correct: 6/32
Estimator: 003 | Epoch: 000 | Batch: 100 | Loss: 1.33055 | Correct: 11/32
Estimator: 003 | Epoch: 000 | Batch: 200 | Loss: 1.24807 | Correct: 12/32
Estimator: 004 | Epoch: 000 | Batch: 000 | Loss: 1.60805 | Correct: 5/32
Estimator: 004 | Epoch: 000 | Batch: 100 | Loss: 1.45692 | Correct: 7/32
Estimator: 004 | Epoch: 000 | Batch: 200 | Loss: 1.25772 | Correct: 14/32
Estimator: 000 | Epoch: 001 | Batch: 000 | Loss: 1.06023 | Correct: 18/32
Estimator: 000 | Epoch: 001 | Batch: 100 | Loss: 1.08690 | Correct: 17/32
Estimator: 000 | Epoch: 001 | Batch: 200 | Loss: 1.06256 | Correct: 17/32
Estimator: 001 | Epoch: 001 | Batch: 000 | Loss: 1.23596 | Correct: 14/32
Estimator: 001 | Epoch: 001 | Batch: 100 | Loss: 1.14121 | Correct: 15/32
Estimator: 001 | Epoch: 001 | Batch: 200 | Loss: 1.24725 | Correct: 12/32
Estimator: 002 | Epoch: 001 | Batch: 000 | Loss: 1.34876 | Correct: 10/32
Estimator: 002 | Epoch: 001 | Batch: 100 | Loss: 1.21779 | Correct: 16/32
Estimator: 002 | Epoch: 001 | Batch: 200 | Loss: 1.21865 | Correct: 16/32
Estimator: 003 | Epoch: 001 | Batch: 000 | Loss: 1.31762 | Correct: 12/32
Estimator: 003 | Epoch: 001 | Batch: 100 | Loss: 1.13468 | Correct: 15/32
Estimator: 003 | Epoch: 001 | Batch: 200 | Loss: 1.12409 | Correct: 17/32
Estimator: 004 | Epoch: 001 | Batch: 000 | Loss: 1.23300 | Correct: 12/32
Estimator: 004 | Epoch: 001 | Batch: 100 | Loss: 1.35799 | Correct: 14/32
Estimator: 004 | Epoch: 001 | Batch: 200 | Loss: 1.14779 | Correct: 18/32
Estimator: 000 | Epoch: 002 | Batch: 000 | Loss: 1.02550 | Correct: 19/32
Estimator: 000 | Epoch: 002 | Batch: 100 | Loss: 1.04959 | Correct: 18/32
Estimator: 000 | Epoch: 002 | Batch: 200 | Loss: 1.09212 | Correct: 14/32
Estimator: 001 | Epoch: 002 | Batch: 000 | Loss: 0.96175 | Correct: 19/32
Estimator: 001 | Epoch: 002 | Batch: 100 | Loss: 1.11332 | Correct: 12/32
Estimator: 001 | Epoch: 002 | Batch: 200 | Loss: 0.99533 | Correct: 19/32
